refID1,compared_tokens1,refID2,compared_tokens2,similarity,mu,truth
A962299,"DESPERRIER, AVNUE, HOT",B989445,"DESPERRIER, AVENU, HOT, VILLAGE, ARK",0.8666666666666666,0.73,1
A962302,"FOOTE, RIDGE, FORNEY",B979433,"FOOTE, RIDGE, UDR, FORNEY",0.9999999999999999,0.73,1
A962302,"FOOTE, RIDGE, FORNEY",B986718,"LARRY, FOOTE, RIDGE, FORNEY",0.9999999999999999,0.73,1
A962302,"FOOTE, RIDGE, FORNEY",B993069,"LARRY, RIDGE, FORNEY",0.5,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",0.9999999999999998,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",A963619,"JUAN, FERREIRA, ANNETTE",0.8571428571428571,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",A963960,"YSELA, SAIZ, RICHLAND, CAMBERS, HUMBLE, 77396O, HUMBLE",0.3010204081632653,0.73,0
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",A964107,"JUAN, FERREIRA, ANNETTE",0.8571428571428571,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",A986463,"JUAN, FERREIRA, MATTIE, LAKELAND, LAKELAND",0.6916666666666667,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",A993758,"JUAN, FERREIRA, CHANNING",0.8541666666666666,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",B902366,"JUAN, FERREIRA, MATTIE, LAKELAND",0.7791666666666666,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",B914264,"JUAN, FERREIRA, ANNETTE, 79T924",0.7285714285714285,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",B933308,"JUAN, FERREIRA, ANNETTE",0.8571428571428571,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",B940329,"JUAN, FERREIRA, CHANNING, AVENIDA",0.7392857142857142,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",B941790,"JUAN, FERREIRA, SPRINGLEAF",0.8666666666666666,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",B943778,"JUAN, FERREIRA, SPRINGLEAF",0.8666666666666666,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",B954266,"JUAN, FERREIRA, SPRINGLEAF",0.8666666666666666,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",B972797,"JUAN, FERREIRA, MISTY, MOON, HUMBLE",1.0,0.73,1
A962327,"JUAN, FERREIRA, MISTY, MOON, HUMBLE, HUMBLE",B981656,"JUAN, FERREIRA, ANNETTE",0.8571428571428571,0.73,1
A962360,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",B898956,"TERREL, DOSS, RANCHO, CUCAMONGA",0.4771428571428572,0.73,0
A962360,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",B907738,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",1.0,0.73,1
A962360,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",B915383,"CAROLINA, YBARAR, 25TH, RANCHO, CUCAMONGA",0.3547619047619048,0.73,0
A962360,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",B925154,"ROBERT, ROLLING, RANCHO, CUCAMONGA",0.4571428571428572,0.73,0
A962360,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",B929110,"MELISSA, POYNTER, LAGUNA",0.8888888888888888,0.73,1
A962360,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",B943243,"SCOTT, HINCKLYE, WESTBROOK, RANCHO, CUCAMONGA",0.30013227513227514,0.73,0
A962360,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",B958293,"OMAR, DWAIN, WHITTLE, VINEYAERD, AVENU, RANCHO, CUCAMONGA",0.39322751322751326,0.73,0
A962360,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",B959853,"GIANNA, GUAJARDO, VINEYARD, RANCHO, CUCAMONGA",0.26666666666666666,0.73,0
A962360,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",B970250,"JOSH, VILLALVAZO, CORNWLL, RANCHO, CUCAMONGA",0.38285714285714284,0.73,0
A962360,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",B974452,"MELISSA, POYNTER, KIM, LONE, OAK",0.6770370370370371,0.73,1
A962360,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",B988617,"SHELLEY, RICHARDS, WESTBROOK, RANCHO, CUCAMONGA",0.30224867724867727,0.73,0
A962360,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",B993327,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",1.0,0.73,1
A962360,"MELISSA, POYNTER, DAISY, RANCHO, CUCAMONGA",B998648,"MELISSA, POYNTER, DOGWOOD, CHIPLEY",0.7571428571428571,0.73,1
A962379,"YVETTE, RICHARDSON, CAMBRDGE, APOLLO, APOLLO",A962379,"YVETTE, RICHARDSON, CAMBRDGE, APOLLO, APOLLO",1.0,0.73,1
A962379,"YVETTE, RICHARDSON, CAMBRDGE, APOLLO, APOLLO",A963334,"YVETTE, RICHARDSON, BISHOP, POBOX",0.7333333333333333,0.73,1
A962379,"YVETTE, RICHARDSON, CAMBRDGE, APOLLO, APOLLO",A981419,"PAUL, ARIZPE, CAMBRDGE, APOLLO, APOLLO",0.45333333333333337,0.73,0
A962379,"YVETTE, RICHARDSON, CAMBRDGE, APOLLO, APOLLO",A988924,"YVETTE, RICHARDSON, ASHTON, MORENO, 9Z2555",0.6722222222222223,0.73,1
A962379,"YVETTE, RICHARDSON, CAMBRDGE, APOLLO, APOLLO",B919596,"YVETTE, RICHARDSON, RIVIERA",0.8333333333333333,0.73,1
A962379,"YVETTE, RICHARDSON, CAMBRDGE, APOLLO, APOLLO",B975861,"YVETTE, RICHARDSON, BISHOP",0.8333333333333333,0.73,1
A962380,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",A962861,"KELLEY, CARTER, ANTELOPE",0.8636363636363635,0.73,1
A962380,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",A971494,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",0.9999999999999999,0.73,1
A962380,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",A973814,"KELLEY, CARTER, ANTELOPE",0.8636363636363635,0.73,1
A962380,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",A982745,"KELLEY, CARTER, MAGNOLIA, MOUND, KEMP",0.7681818181818182,0.73,1
A962380,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",A985086,"KELLEY, CARTER, 1627ARIZONA, AVENU",0.7363636363636363,0.73,1
A962380,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",B921448,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",0.9999999999999999,0.73,1
A962380,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",B927770,"KELLEY, CARTER, TRIPLE, CROWN, MORENO",0.7272727272727272,0.73,1
A962380,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",B941075,"KELLEY, CARTER, ARIZONA",0.8636363636363635,0.73,1
A962380,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",B953028,"KELLEY, CARTER, ANTELOPE",0.8636363636363635,0.73,1
A962380,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",B964735,"KELLEY, CARTER, ANTELOPE",0.8636363636363635,0.73,1
A962380,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",B968627,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",0.9999999999999999,0.73,1
A962380,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",B991836,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",0.9999999999999999,0.73,1
A962392,"DARRIN, CHAVEZ, 7TH, HOMESTEAD, 3F3033",A966619,"DARRIN, CHAVEZ, BLTEN, CHARLOTTE",0.7555555555555554,0.73,1
A962392,"DARRIN, CHAVEZ, 7TH, HOMESTEAD, 3F3033",A982139,"DARRIN, CHAVEZ, VANILLA",0.8518518518518517,0.73,1
A962434,"DORIS, MENDEZ, 59C102, JEWETT",A982499,"DORIS, MENDEZ, CYCLOPS, NORWALK",0.7428571428571429,0.73,1
A962434,"DORIS, MENDEZ, 59C102, JEWETT",A983903,"DORA, CUNNINGHAM, 59C102, JEWETT",0.5700000000000001,0.73,1
A962434,"DORIS, MENDEZ, 59C102, JEWETT",B919892,"DORIS, MENDEZ, EUCALYPTUS, BELLFLOWER",0.74,0.73,1
A962434,"DORIS, MENDEZ, 59C102, JEWETT",B938089,"DORIS, MENDEZ, CYCLOPS, NORWALK",0.7428571428571429,0.73,1
A962434,"DORIS, MENDEZ, 59C102, JEWETT",B948250,"DORIS, MENDEZ, 59C102, RURAL, REE, DELIVERY, JEWETT, 7P5846",0.9999999999999999,0.73,1
A962434,"DORIS, MENDEZ, 59C102, JEWETT",B995610,"DORIS, MENDEZ",1.0,0.73,1
A962473,"RODNEY, BRACKLE, DESERT, SUN",B924608,"RODNEY, BRACKLE, APARTADO, HEALDSBURG",0.76,0.73,1
A962473,"RODNEY, BRACKLE, DESERT, SUN",B976300,"RODNEY, BRACKLE, DESERT, SUN",0.9999999999999999,0.73,1
A962473,"RODNEY, BRACKLE, DESERT, SUN",B978486,"RODNEY, BRACKLE, ROCKWOOMD",0.8333333333333333,0.73,1
A962473,"RODNEY, BRACKLE, DESERT, SUN",B992093,"RODNEY, BRACKLE, FLINTMORE, 95148R",0.7222222222222222,0.73,1
A962473,"RODNEY, BRACKLE, DESERT, SUN",B993587,"RODNEY, BRACKLE, WRIGHT, BLOSSOM",0.7476190476190476,0.73,1
A962495,"BETHANY, EVELETH, EMERY, ELK, MONTE",A967164,"BETHANY, EVELETH, EMERY, MONTE",0.9999999999999999,0.73,1
A962495,"BETHANY, EVELETH, EMERY, ELK, MONTE",B902281,"BETHANY, EVELETH, RITA, FOUNTAIN",0.7374999999999999,0.73,1
A962495,"BETHANY, EVELETH, EMERY, ELK, MONTE",B924485,"BETHANY, EVELETH, EMERY, MONTE",0.9999999999999999,0.73,1
A962495,"BETHANY, EVELETH, EMERY, ELK, MONTE",B946041,"BETHANY, EVELETH, DEL, TORO, LADY",0.6844444444444444,0.73,1
A962495,"BETHANY, EVELETH, EMERY, ELK, MONTE",B978021,"BETHANY, EVELETH, TEMPLE, BELLEAIR, BLUFFSFLA",0.7,0.73,1
A962495,"BETHANY, EVELETH, EMERY, ELK, MONTE",B978838,"BETHANY, EVELETH, TEMPLE, BELLEAIR, BLUFFS",0.7,0.73,1
A962495,"BETHANY, EVELETH, EMERY, ELK, MONTE",B983175,"BETHANY, EVELETH, EMERY, MONTE",0.9999999999999999,0.73,1
A962512,"JENNIFER, NEALON, GARLAND, FRESNO",B898999,"JENNIFER, NEALON, CEDAR, AVN, YUCAIPACA",0.7738095238095237,0.73,1
A962512,"JENNIFER, NEALON, GARLAND, FRESNO",B899265,"JENNIFER, NEALON, GARLAND, FRESNO",0.9999999999999999,0.73,1
A962512,"JENNIFER, NEALON, GARLAND, FRESNO",B911010,"JENNIFER, NEALON, GARLAND, FRESNO",0.9999999999999999,0.73,1
A962512,"JENNIFER, NEALON, GARLAND, FRESNO",B921062,"NEALON, GARLAND, FRESNO",0.9999999999999999,0.73,1
A962512,"JENNIFER, NEALON, GARLAND, FRESNO",B951513,"JENNIFER, NEALON, HERMOSA, STREETT, VISALIA",0.7571428571428571,0.73,1
A962512,"JENNIFER, NEALON, GARLAND, FRESNO",B967668,"JENNIFER, NEALON, CEDAR, YUCAIPA, RCA",0.7738095238095237,0.73,1
A962517,"JUAN, DJAFARIHIRI, BAYLOR, HASTINGS",A963067,"JUAN, DJAFARIHIRI, BAYLOR, HASTINGS",0.9999999999999999,0.73,1
A962551,"AUDRY, ENRIQUE, ARIAS, LOG, WAGON, OCOEE, OCOEE",A962551,"AUDRY, ENRIQUE, ARIAS, LOG, WAGON, OCOEE, OCOEE",1.0,0.73,1
A962551,"AUDRY, ENRIQUE, ARIAS, LOG, WAGON, OCOEE, OCOEE",A980953,"REYNALDO, ENRIQUE, ARIAS, 221ST, JPO",0.5216666666666666,0.73,0
A962551,"AUDRY, ENRIQUE, ARIAS, LOG, WAGON, OCOEE, OCOEE",A982556,"REYNALDO, ENRIQUE, ARIAS, MASSACHUSETTS, AVN, SAINT, PETERSBURG, SAINT, PETERSBURG",0.5027472527472527,0.73,0
A962551,"AUDRY, ENRIQUE, ARIAS, LOG, WAGON, OCOEE, OCOEE",B899030,"AUDRY, ENRIQUE, ARIAS, LOG, WAGON, OCOEE",0.9999999999999998,0.73,1
A962551,"AUDRY, ENRIQUE, ARIAS, LOG, WAGON, OCOEE, OCOEE",B940304,"ENRIQUE, ARIAS, LOG, WAGON, OCOEE",1.0,0.73,0
A962551,"AUDRY, ENRIQUE, ARIAS, LOG, WAGON, OCOEE, OCOEE",B961063,"AUDRY, ENRIQUE, ARIAS, 221ST, MIAMIFLA",0.8083333333333333,0.73,1
A962551,"AUDRY, ENRIQUE, ARIAS, LOG, WAGON, OCOEE, OCOEE",B969572,"ENRIQUE, ARIAS, MYERS",0.8666666666666666,0.73,0
A962551,"AUDRY, ENRIQUE, ARIAS, LOG, WAGON, OCOEE, OCOEE",B971190,"REYNALDO, ENRIQUE, ARIAS, 221ST",0.55,0.73,0
A962555,"LESTER, RAULERSON, PECAN, CREEK, MESQUITE",A971421,"LESTER, RAULERSON, PECAN, CREEK, MESQUITE",1.0,0.73,1
A962555,"LESTER, RAULERSON, PECAN, CREEK, MESQUITE",A980512,"LESTER, RAULERSON, WINDMILL, LAVON",0.745,0.73,1
A962555,"LESTER, RAULERSON, PECAN, CREEK, MESQUITE",B929310,"LESTER, RAULERSON, PECAN, CREEK, MESQUITE",1.0,0.73,1
A962555,"LESTER, RAULERSON, PECAN, CREEK, MESQUITE",B931412,"LESLIE, RAULERSON, PECAN, CREEK, MESQUITE",0.8333333333333333,0.73,1
A962555,"LESTER, RAULERSON, PECAN, CREEK, MESQUITE",B969432,"LESTER, RAULERSON, PECAN, CREEK, MESQUITE",1.0,0.73,1
A962555,"LESTER, RAULERSON, PECAN, CREEK, MESQUITE",B990096,"LESTER, RAULERSON, WINDMILL, LAVON",0.745,0.73,1
A962563,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",A964280,"GURVINDER, MONTGOMERY, AGRA, BELL, GARDENS",0.36370370370370375,0.73,0
A962563,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",A970073,"WILLIAM, VILLARREAL, MARTIN, LUTHER, KING, HAINES",0.6785714285714286,0.73,1
A962563,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",B903767,"WILLIAM, VILLARREAL, FRUITWOOD, TRACY",0.74,0.73,1
A962563,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",B910286,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",1.0,0.73,1
A962563,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",B911700,"WILLIAM, VILLARREAL, MARTIN, LUTHER, KING, HAINES",0.6785714285714286,0.73,1
A962563,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",B911799,"GURVINDER, MONTGOMERY, AGRA, BELL, GARDENS",0.36370370370370375,0.73,0
A962563,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",B941853,"WILMA, VILLARREAL, IRA, BELL, GARDENS",0.8571428571428571,0.73,1
A962563,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",B942202,"GURVINDER, MONTGOMERY, AGRA, BELL, GARDENS",0.36370370370370375,0.73,0
A962563,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",B989260,"WILLIAM, VILLARREAL, PALMETTO, WELAKA",0.7833333333333333,0.73,1
A962563,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",B990391,"WILLIAM, VILLARREAL, FRITWOOD, TRACY",0.74,0.73,1
A962563,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",B991135,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",1.0,0.73,1
A962563,"WILLIAM, VILLARREAL, IRA, BELL, GARDENS",B996707,"WILLIAM, VILLARREAL, MARTIN, LUTHER, KING, HAINES",0.6785714285714286,0.73,1
A962614,"MIGUEL, MADARANG, DEANNA, BERNARDINO, POJ, BERNARDINO",A962614,"MIGUEL, MADARANG, DEANNA, BERNARDINO, POJ, BERNARDINO",0.9999999999999998,0.73,1
A962614,"MIGUEL, MADARANG, DEANNA, BERNARDINO, POJ, BERNARDINO",A976533,"MIGUEL, MADARANG, BONAIRE, DELRAY",0.8133333333333334,0.73,1
A962614,"MIGUEL, MADARANG, DEANNA, BERNARDINO, POJ, BERNARDINO",A986941,"MENDEZ, ARGYLE, BERNARDINO, BERNARDINO",0.4708333333333334,0.73,0
A962614,"MIGUEL, MADARANG, DEANNA, BERNARDINO, POJ, BERNARDINO",B921058,"MIGUEL, MADARANG, OXCEAN, PERRIS",0.78,0.73,1
A962614,"MIGUEL, MADARANG, DEANNA, BERNARDINO, POJ, BERNARDINO",B926238,"MIGUEL, MADARANG, BONAIRE, BOULEVARD, DELRAY",0.7288888888888888,0.73,1
A962614,"MIGUEL, MADARANG, DEANNA, BERNARDINO, POJ, BERNARDINO",B931481,"MIGUEL, MADARANG, MYERS",0.8499999999999999,0.73,1
A962614,"MIGUEL, MADARANG, DEANNA, BERNARDINO, POJ, BERNARDINO",B938227,"MIGUEL, MADARANG, BONAIRE, BOUL, DELRAY",0.7355555555555555,0.73,1
A962614,"MIGUEL, MADARANG, DEANNA, BERNARDINO, POJ, BERNARDINO",B950063,"MIGUEL, MADARANG, LOMAS, FONTANA",0.7685714285714286,0.73,1
A962614,"MIGUEL, MADARANG, DEANNA, BERNARDINO, POJ, BERNARDINO",B977813,"MIGUEL, MADARANG, AWOSHKA, WILDOMAR",0.7410714285714285,0.73,1
A962614,"MIGUEL, MADARANG, DEANNA, BERNARDINO, POJ, BERNARDINO",B980027,"MIGUEL, MADARANG, HEMLOCK, OXNARD",0.7685714285714286,0.73,1
A962614,"MIGUEL, MADARANG, DEANNA, BERNARDINO, POJ, BERNARDINO",B987555,"MIGUEL, MADARANG, BERNARDINO",0.9999999999999999,0.73,1
A962680,"NERISSA, WINTER, HAVEN, MYERS",A978807,"WEAVER, BRIDGEWATER, WINTER, HAVEN",0.5893939393939394,0.73,0
A962680,"NERISSA, WINTER, HAVEN, MYERS",B906860,"WEAVER, BRIDGEWATER, WINTER, HAVEN",0.5893939393939394,0.73,0
A962680,"NERISSA, WINTER, HAVEN, MYERS",B916020,"WEAVER, BRIDGEWATER, WINTER, HAVEN",0.5893939393939394,0.73,0
A962680,"NERISSA, WINTER, HAVEN, MYERS",B942020,"NERISSA, WINTER, HAVEN, MYERS",0.9999999999999999,0.73,1
A962680,"NERISSA, WINTER, HAVEN, MYERS",B965349,"NERISSA, WINTER, HAVEN, MYERS",0.9999999999999999,0.73,1
A962680,"NERISSA, WINTER, HAVEN, MYERS",B965517,"WEAVER, BRIDGEWATER, WINTER, HAVEN",0.5893939393939394,0.73,0
A962749,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",A972083,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",1.0,0.73,1
A962749,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",A990184,"NELIDIA, CASTILLO, ATMORE, CIRCLE, DELTONA",0.6507936507936508,0.73,1
A962749,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",A990193,"NELIDIA, CASTILLO, 1SFT, OLANDO",0.7,0.73,1
A962749,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",A992726,"NELIDIA, CASTILLO, ATMORE, DELTONA",0.7809523809523808,0.73,1
A962749,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",B898411,"TERESA, ARUTYUNYAN, MAGNOLIA, LEHIGH, ACRES",0.3819047619047619,0.73,0
A962749,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",B900237,"GUIOMAR, FURLONG, APARTADO, LEHIGH, ACRES",0.3142857142857143,0.73,0
A962749,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",B904600,"TERESA, ARUTYUNYAN, MAGNOLIA, AVENU, LEHIGH, ACRES",0.3819047619047619,0.73,0
A962749,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",B906445,"NELIDIA, CASTILLO, ATMORE, DELTONA",0.7809523809523808,0.73,1
A962749,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",B917000,"GLYNIS, VINCI, LEHIGH, ACRES, FLORIA",0.3761904761904762,0.73,0
A962749,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",B917077,"NELIDIA, CASTILLO, ATMORE, DELTONA",0.7809523809523808,0.73,1
A962749,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",B962597,"BISHOP, STEWART, LEHIGH, ACRES",0.4041666666666667,0.73,0
A962749,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",B969349,"NELIDIA, CASTILLO, 1ST",0.8333333333333333,0.73,1
A962749,"NELIDIA, CASTILLO, 9TH, LEHIGH, ACRES",B972685,"NELIDIA, CASTILLO, SOUTH, ATMORE, CIRCULO, DELTONA",0.7212698412698413,0.73,1
A962793,"TERESA, CLUB, VIEW, CORINTH",A980501,"DUANE, VALENTINE, CLUB, VIEW, CORINTH",0.6444444444444445,0.73,0
A962793,"TERESA, CLUB, VIEW, CORINTH",A985637,"TYRZA, CLUB, VIEW, CRCLE, CORINTH, 76Z210",0.8,0.73,1
A962793,"TERESA, CLUB, VIEW, CORINTH",B899193,"DUANE, VALENTINE, CLUB, VIEW, CORINTH",0.6444444444444445,0.73,0
A962793,"TERESA, CLUB, VIEW, CORINTH",B901719,"TERESA, CLUB, VIEW, CORINTH, TAX",0.9999999999999999,0.73,1
A962793,"TERESA, CLUB, VIEW, CORINTH",B910817,"TYRZA, CLUB, VIEW, CORINTH",0.8,0.73,1
A962793,"TERESA, CLUB, VIEW, CORINTH",B912472,"DUANE, VALENTINE, CLUB, VIEW, CORINTH",0.6444444444444445,0.73,0
A962793,"TERESA, CLUB, VIEW, CORINTH",B972318,"DUANE, VALENTINE, CLUB, VIEW, CORINTH",0.6444444444444445,0.73,0
A962793,"TERESA, CLUB, VIEW, CORINTH",B993489,"TERESA, VALENTINE, CLUB, VIEW, CRCLE, CORINTH",0.9999999999999999,0.73,1
A962808,"ALBERTO, MALKIEWICZ, BENNETT, NIPOMO",A981320,"ALBERTO, MALKIEWICZ, GRANT, CHINO",0.7738095238095237,0.73,1
A962808,"ALBERTO, MALKIEWICZ, BENNETT, NIPOMO",A994299,"ALBERTO, MALKIEWICZ, 251E, BENNETT, NIPOMO",0.9999999999999999,0.73,1
A962823,"CALIENES, TREE, WINDERMERE",A991295,"DONALD, CALIENES, TREE, WINDERMERE",0.9999999999999999,0.73,1
A962823,"CALIENES, TREE, WINDERMERE",B950834,"CALIENES, TREE, WINDERMERE",0.9999999999999999,0.73,1
A962823,"CALIENES, TREE, WINDERMERE",B998119,"DONALD, CALIENES, TREE, WINDERMERE",0.9999999999999999,0.73,1
A962840,"DONNA, TOBA",B920205,"DONNA, TOBA, 3RD, DANIA",1.0,0.73,1
A962840,"DONNA, TOBA",B962089,"DONNA, TOBA",1.0,0.73,1
A962840,"DONNA, TOBA",B985086,"DONNA, TOBA",1.0,0.73,1
A962840,"DONNA, TOBA",B985360,"DONNA, TOBA, DEMPSEY, MILPITAS",1.0,0.73,1
A962861,"KELLEY, CARTER, ANTELOPE",A971494,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",0.8636363636363635,0.73,1
A962861,"KELLEY, CARTER, ANTELOPE",A973814,"KELLEY, CARTER, ANTELOPE",0.9999999999999999,0.73,1
A962861,"KELLEY, CARTER, ANTELOPE",A982745,"KELLEY, CARTER, MAGNOLIA, MOUND, KEMP",0.8749999999999999,0.73,1
A962861,"KELLEY, CARTER, ANTELOPE",A985086,"KELLEY, CARTER, 1627ARIZONA, AVENU",0.8749999999999999,0.73,1
A962861,"KELLEY, CARTER, ANTELOPE",B921448,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",0.8636363636363635,0.73,1
A962861,"KELLEY, CARTER, ANTELOPE",B927770,"KELLEY, CARTER, TRIPLE, CROWN, MORENO",0.8749999999999999,0.73,1
A962861,"KELLEY, CARTER, ANTELOPE",B941075,"KELLEY, CARTER, ARIZONA",0.8749999999999999,0.73,1
A962861,"KELLEY, CARTER, ANTELOPE",B953028,"KELLEY, CARTER, ANTELOPE",0.9999999999999999,0.73,1
A962861,"KELLEY, CARTER, ANTELOPE",B964735,"KELLEY, CARTER, ANTELOPE",0.9999999999999999,0.73,1
A962861,"KELLEY, CARTER, ANTELOPE",B968627,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",0.8636363636363635,0.73,1
A962861,"KELLEY, CARTER, ANTELOPE",B991836,"KELLEY, CARTER, LANDFAIR, BAKERSFIELD",0.8636363636363635,0.73,1
A962876,"NORMAN, COLE, MCCALL",A986421,"NORMAN, COLE, TIGER, FLD, 7H8251",0.861111111111111,0.73,1
A962876,"NORMAN, COLE, MCCALL",A988915,"NORMAN, COLE, TIGER, FIELD",0.861111111111111,0.73,1
A962876,"NORMAN, COLE, MCCALL",A989136,"NORMAN, COLE, SYLVY",0.8333333333333333,0.73,1
A962876,"NORMAN, COLE, MCCALL",A994561,"NORMAN, COLE, MCCALL, SUN",0.9999999999999999,0.73,1
A962876,"NORMAN, COLE, MCCALL",B935651,"NORMAN, COLE, TIGER, FLD",0.861111111111111,0.73,1
A962876,"NORMAN, COLE, MCCALL",B936309,"NORMAN, COLE, EVERGRREEN, BURBANK, CA91505",0.8571428571428571,0.73,1
A962876,"NORMAN, COLE, MCCALL",B937721,"NORMAN, COLE, SYLVY",0.8333333333333333,0.73,1
A962876,"NORMAN, COLE, MCCALL",B968943,"NORMAN, COLE, TIGER, FLD",0.861111111111111,0.73,1
A962876,"NORMAN, COLE, MCCALL",B984116,"NORMAN, COLE, EVERGREEN, BURBANK",0.8571428571428571,0.73,1
A962882,"LAUREL, EVANGELISTA, LANDRUM, WESLEY, CHAPEL",A978409,"AMY, EVANS, STAPLETON, WESLEY, CHAPEL",0.4238576238576239,0.73,0
A962882,"LAUREL, EVANGELISTA, LANDRUM, WESLEY, CHAPEL",A983546,"LAUREL, EVANGELISTA, WINDBREAKER",0.8787878787878787,0.73,1
A962882,"LAUREL, EVANGELISTA, LANDRUM, WESLEY, CHAPEL",A986803,"SHANZ, LANDRUM, WESLEY, CHAPEL",0.6727272727272727,0.73,0
A962882,"LAUREL, EVANGELISTA, LANDRUM, WESLEY, CHAPEL",A990296,"SHANZ, LANDRUM, WESLEY, CHAPEL",0.6727272727272727,0.73,1
A962882,"LAUREL, EVANGELISTA, LANDRUM, WESLEY, CHAPEL",A998980,"LAUREL, EVANGELISTA, REATA, SALINAS, SALINAS",0.6507936507936508,0.73,1
A962882,"LAUREL, EVANGELISTA, LANDRUM, WESLEY, CHAPEL",B905277,"AMY, EVANS, STAPLETON, WESLEY, CHAPEL",0.4238576238576239,0.73,0
