refID1,refID2,step,token1,token2,sim,weight,weighted_sim,row_index,col_index
A964404,B934781,2,SHEELER,SHEELER,1.0,0.2,0.2,2,2
A964404,B934781,3,OAKS,OAKS,1.0,0.13333333333333333,0.13333333333333333,3,3
A964404,B934781,4,APOPKA,APOPKA,1.0,0.06666666666666667,0.06666666666666667,4,4
A964508,A985423,0,LENORE,LENORE,1.0,0.4,0.4,0,0
A964508,A985423,1,RODRIGUEZ,RODRIGUEZ,1.0,0.3,0.3,1,1
A964508,A985423,2,JOHNSON,JOHNSON,1.0,0.2,0.2,2,2
A964508,A985423,3,RUSK,RUSK,1.0,0.1,0.1,3,3
A964508,A992892,0,LENORE,LENORE,1.0,0.4,0.4,0,0
A964508,A992892,1,RODRIGUEZ,RODRIGUEZ,1.0,0.3,0.3,1,1
A964508,A992892,2,JOHNSON,JOHNSON,1.0,0.2,0.2,2,2
A964508,A992892,3,RUSK,RUSK,1.0,0.1,0.1,3,3
A964525,A998672,0,JOHN,JOHN,1.0,0.5,0.5,0,0
A964525,A998672,1,DICKEY,DICKEY,1.0,0.3333333333333333,0.3333333333333333,1,1
A964525,B917618,0,JOHN,JOHN,1.0,0.5,0.5,0,0
A964525,B917618,1,DICKEY,DICKEY,1.0,0.3333333333333333,0.3333333333333333,1,1
A964525,B917618,2,ELM,BANDERA,0.1428571428571429,0.16666666666666666,0.023809523809523815,2,2
A964525,B920718,0,JOHN,JOHN,1.0,0.5,0.5,0,0
A964525,B920718,1,DICKEY,DICKEY,1.0,0.3333333333333333,0.3333333333333333,1,1
A964525,B920718,2,ELM,ELM,1.0,0.16666666666666666,0.16666666666666666,2,2
A964525,B953471,0,JOHN,JOHN,1.0,0.5,0.5,0,0
A964525,B953471,1,DICKEY,DICKEY,1.0,0.3333333333333333,0.3333333333333333,1,1
A964525,B953471,2,ELM,ELM,1.0,0.16666666666666666,0.16666666666666666,2,2
A964525,B965828,0,JOHN,JOHN,1.0,0.5,0.5,0,0
A964525,B965828,1,DICKEY,DICKEY,1.0,0.3333333333333333,0.3333333333333333,1,1
A964531,B983321,0,VICTOR,VICTOR,1.0,0.5,0.5,0,0
A964531,B983321,1,WILLIAMS,WILLIAMS,1.0,0.3333333333333333,0.3333333333333333,1,1
A964531,B983321,2,BROWNSBORO,PERRIS,0.09999999999999998,0.16666666666666666,0.016666666666666663,2,2
A964552,B929719,0,NICOLAS,NICOLAS,1.0,0.3333333333333333,0.3333333333333333,0,0
A964552,B929719,1,PATRICK,PATRICK,1.0,0.26666666666666666,0.26666666666666666,1,1
A964552,B929719,2,MISTY,MISTY,1.0,0.2,0.2,2,2
A964552,B929719,3,MORNING,MORNING,1.0,0.13333333333333333,0.13333333333333333,3,3
A964552,B929719,4,IMMOKALEE,IMMOKALEE,1.0,0.06666666666666667,0.06666666666666667,4,4
A964552,B939422,0,NICOLAS,NICOLAS,1.0,0.4,0.4,0,0
A964552,B939422,1,PATRICK,PATRICK,1.0,0.3,0.3,1,1
A964552,B939422,2,RIVERVIEW,MORNING,0.2222222222222222,0.1,0.022222222222222223,3,3
A964552,B939422,3,SUNNYOAK,MISTY,0.125,0.2,0.025,2,2
A964552,B941205,0,NICOLAS,NICOLAS,1.0,0.5,0.5,0,0
A964552,B941205,1,PATRICK,PATRICK,1.0,0.3333333333333333,0.3333333333333333,1,1
A964552,B941205,2,BACALL,IMMOKALEE,0.2222222222222222,0.16666666666666666,0.037037037037037035,2,4
A964552,B954296,0,NICOLAS,NICOLAS,1.0,0.5,0.5,0,0
A964552,B954296,1,PATRICK,PATRICK,1.0,0.3333333333333333,0.3333333333333333,1,1
A964552,B954296,2,BACALL,IMMOKALEE,0.2222222222222222,0.16666666666666666,0.037037037037037035,2,4
A964552,B957161,0,NICOLAS,NICOLAS,1.0,0.3333333333333333,0.3333333333333333,0,0
A964552,B957161,1,PATRICK,PATRICK,1.0,0.26666666666666666,0.26666666666666666,1,1
A964552,B957161,2,MISTY,MISTY,1.0,0.2,0.2,2,2
A964552,B957161,3,MORNING,MORNING,1.0,0.13333333333333333,0.13333333333333333,3,3
A964552,B957161,4,IMMOKALEE,IMMOKALEE,1.0,0.06666666666666667,0.06666666666666667,4,4
A964557,B987125,0,SERRANO,SERRANO,1.0,0.6666666666666666,0.6666666666666666,0,0
A964557,B987125,1,11TH,11TH,1.0,0.3333333333333333,0.3333333333333333,1,1
A964565,A981807,0,ODOM,ODOM,1.0,0.23809523809523808,0.23809523809523808,1,1
A964565,A981807,1,MARLIN,MARLIN,1.0,0.19047619047619047,0.19047619047619047,2,2
A964565,A981807,2,PLACE,PLACE,1.0,0.14285714285714285,0.14285714285714285,3,3
A964565,A981807,3,DISCOVERY,DISCOVERY,1.0,0.09523809523809523,0.09523809523809523,4,4
A964565,A981807,4,BAY,BAY,1.0,0.047619047619047616,0.047619047619047616,5,5
A964565,A981807,5,STEVEN,STEPHEN,0.7142857142857143,0.2857142857142857,0.20408163265306123,0,0
A964565,A983703,0,ODOM,ODOM,1.0,0.26666666666666666,0.26666666666666666,1,1
A964565,A983703,1,BAY,BAY,1.0,0.13333333333333333,0.13333333333333333,3,5
A964565,A983703,2,POINT,POINT,1.0,0.06666666666666667,0.06666666666666667,4,6
A964565,A983703,3,STEVEN,STEPHEN,0.7142857142857143,0.3333333333333333,0.23809523809523808,0,0
A964565,A983703,4,WELDON,MARLIN,0.16666666666666663,0.2,0.033333333333333326,2,2
A964646,A965235,0,LAURA,LAURA,1.0,0.3333333333333333,0.3333333333333333,0,0
A964646,A965235,1,MITCHELL,MITCHELL,1.0,0.26666666666666666,0.26666666666666666,1,1
A964646,A965235,2,HAPPY,HAPPY,1.0,0.2,0.2,2,2
A964646,A965235,3,HOLLOW,HOLLOW,1.0,0.13333333333333333,0.13333333333333333,3,3
A964646,A965235,4,FREEPORT,FREEPORT,1.0,0.06666666666666667,0.06666666666666667,4,4
A964646,A988717,0,LAURA,LAURA,1.0,0.3333333333333333,0.3333333333333333,0,0
A964646,A988717,1,MITCHELL,MITCHELL,1.0,0.26666666666666666,0.26666666666666666,1,1
A964646,A988717,2,HAPPY,HAPPY,1.0,0.2,0.2,2,2
A964646,A988717,3,HOLLOW,HOLLOW,1.0,0.13333333333333333,0.13333333333333333,3,3
A964646,A988717,4,FREEPORT,FREEPORT,1.0,0.06666666666666667,0.06666666666666667,4,4
A964646,B904085,0,LAURA,LAURA,1.0,0.3333333333333333,0.3333333333333333,0,0
A964646,B904085,1,MITCHELL,MITCHELL,1.0,0.26666666666666666,0.26666666666666666,1,1
A964646,B904085,2,HAPPY,HAPPY,1.0,0.2,0.2,2,2
A964646,B904085,3,HOLLOW,HOLLOW,1.0,0.13333333333333333,0.13333333333333333,3,3
A964646,B904085,4,FREEPORT,FREEPORT,1.0,0.06666666666666667,0.06666666666666667,4,4
A964646,B912985,0,LAURA,LAURA,1.0,0.3333333333333333,0.3333333333333333,0,0
A964646,B912985,1,MITCHELL,MITCHELL,1.0,0.26666666666666666,0.26666666666666666,1,1
A964646,B912985,2,HAPPY,HAPPY,1.0,0.2,0.2,2,2
A964646,B912985,3,HOLLOW,HOLLOW,1.0,0.13333333333333333,0.13333333333333333,3,3
A964646,B912985,4,FREEPORT,FREEPORT,1.0,0.06666666666666667,0.06666666666666667,4,4
A964646,B968354,0,LAURA,LAURA,1.0,0.3333333333333333,0.3333333333333333,0,0
A964646,B968354,1,MITCHELL,MITCHELL,1.0,0.26666666666666666,0.26666666666666666,1,1
A964646,B968354,2,HAPPY,HAPPY,1.0,0.2,0.2,2,2
A964646,B968354,3,HOLLOW,HOLLOW,1.0,0.13333333333333333,0.13333333333333333,3,3
A964646,B968354,4,FREEPORT,FREEPORT,1.0,0.06666666666666667,0.06666666666666667,4,4
A964720,A996763,0,JUAN,JUAN,1.0,0.4,0.4,0,0
A964720,A996763,1,SCOTT,SCOTT,1.0,0.3,0.3,1,3
A964720,A996763,2,HARLINGEN,ARKAN,0.33333333333333337,0.1,0.03333333333333334,3,4
A964720,B902808,0,JUAN,JUAN,1.0,0.4,0.4,0,0
A964720,B902808,1,PELAYO,PELAYO,1.0,0.3,0.3,1,1
A964720,B902808,2,ALEXANDER,ALEXANDER,1.0,0.2,0.2,2,2
A964720,B902808,3,SCOTT,SCOTT,1.0,0.1,0.1,3,3
A964720,B932186,0,JUAN,JUAN,1.0,0.5,0.5,0,0
A964720,B932186,1,SCOTT,SCOTT,1.0,0.3333333333333333,0.3333333333333333,1,3
A964720,B932186,2,VENICE,ALEXANDER,0.2222222222222222,0.16666666666666666,0.037037037037037035,2,2
A964720,B944354,0,JUAN,JUAN,1.0,0.4,0.4,0,0
A964720,B944354,1,PELAYO,PELAYO,1.0,0.3,0.3,1,1
A964720,B944354,2,CORNING,ARKAN,0.2857142857142857,0.1,0.02857142857142857,3,4
A964720,B944354,3,KELL,ALEXANDER,0.11111111111111116,0.2,0.022222222222222233,2,2
A964720,B946319,0,JUAN,JUAN,1.0,0.4,0.4,0,0
A964720,B946319,1,SCOTT,SCOTT,1.0,0.3,0.3,1,3
A964720,B946319,2,HARLINGEN,ARKAN,0.33333333333333337,0.1,0.03333333333333334,3,4
A964720,B948725,0,JUAN,JUAN,1.0,0.4,0.4,0,0
A964720,B948725,1,PELAYO,PELAYO,1.0,0.3,0.3,1,1
A964720,B948725,2,CORNING,ARKAN,0.2857142857142857,0.1,0.02857142857142857,3,4
A964720,B948725,3,KELL,ALEXANDER,0.11111111111111116,0.2,0.022222222222222233,2,2
A964720,B948833,0,JUAN,JUAN,1.0,0.4,0.4,0,0
A964720,B948833,1,SCOTT,SCOTT,1.0,0.3,0.3,1,3
A964720,B948833,2,HARLINGEN,ARKAN,0.33333333333333337,0.1,0.03333333333333334,3,4
A964720,B955250,0,JUAN,JUAN,1.0,0.3333333333333333,0.3333333333333333,0,0
A964720,B955250,1,PELAYO,PELAYO,1.0,0.26666666666666666,0.26666666666666666,1,1
A964720,B955250,2,ALEXANDER,ALEXANDER,1.0,0.2,0.2,2,2
A964720,B955250,3,SCOTT,SCOTT,1.0,0.13333333333333333,0.13333333333333333,3,3
A964720,B955250,4,ARKAN,ARK,0.6,0.06666666666666667,0.04,4,4
A964720,B959256,0,JUAN,JUAN,1.0,0.6666666666666666,0.6666666666666666,0,0
A964720,B959256,1,PELAYO,PELAYO,1.0,0.3333333333333333,0.3333333333333333,1,1
A964750,B940919,0,ROGER,ROGER,1.0,0.5,0.5,0,0
A964750,B940919,1,HARMONY,HARMONY,1.0,0.3333333333333333,0.3333333333333333,1,1
A964750,B940919,2,KISSIMMEE,KISSIMMEE,1.0,0.16666666666666666,0.16666666666666666,2,3
A964750,B963210,0,ROGER,ROGER,1.0,0.5,0.5,0,0
A964750,B963210,1,HARMONY,HARMONY,1.0,0.3333333333333333,0.3333333333333333,1,1
A964750,B963210,2,KISSIMMEE,KISSIMMEE,1.0,0.16666666666666666,0.16666666666666666,2,3
A964814,A964814,0,GREGG,GREGG,1.0,0.3333333333333333,0.3333333333333333,0,0
A964814,A964814,1,CHURCH,CHURCH,1.0,0.26666666666666666,0.26666666666666666,1,1
A964814,A964814,2,SEARCY,SEARCY,1.0,0.2,0.2,2,2
A964814,A964814,3,7N2143,7N2143,1.0,0.13333333333333333,0.13333333333333333,3,3
A964814,A964814,4,SEARCY,SEARCY,1.0,0.06666666666666667,0.06666666666666667,4,4
A964831,A971061,0,LOPEZ,LOPEZ,1.0,0.4,0.4,0,0
A964831,A971061,1,CORTE,CORTE,1.0,0.3,0.3,1,1
A964831,A971061,2,REYES,REYES,1.0,0.2,0.2,2,2
A964831,A971061,3,INDIO,INDIO,1.0,0.1,0.1,3,3
A964831,B928145,0,LOPEZ,LOPEZ,1.0,0.4,0.4,0,0
A964831,B928145,1,CORTE,CORTE,1.0,0.3,0.3,1,1
A964831,B928145,2,REYES,REYES,1.0,0.2,0.2,2,2
A964831,B928145,3,INDIO,INDIO,1.0,0.1,0.1,3,3
A964831,B984742,0,LOPEZ,LOPEZ,1.0,0.4,0.4,0,0
A964831,B984742,1,CORTE,CORTE,1.0,0.3,0.3,1,1
A964831,B984742,2,REYES,REYES,1.0,0.2,0.2,2,2
A964831,B984742,3,INDIO,INDIO,1.0,0.1,0.1,3,3
A964831,B991109,0,LOPEZ,LOPEZ,1.0,0.4,0.4,0,0
A964831,B991109,1,CORTE,CORTE,1.0,0.3,0.3,1,1
A964831,B991109,2,REYES,REYES,1.0,0.2,0.2,2,2
A964831,B991109,3,INDIO,INDIO,1.0,0.1,0.1,3,3
A964898,A964898,0,JENNIFER,JENNIFER,1.0,0.3333333333333333,0.3333333333333333,0,0
A964898,A964898,1,GILL,GILL,1.0,0.26666666666666666,0.26666666666666666,1,1
A964898,A964898,2,SMITH,SMITH,1.0,0.2,0.2,2,2
A964898,A964898,3,SMITH,SMITH,1.0,0.13333333333333333,0.13333333333333333,3,3
A964898,A964898,4,ARK,ARK,1.0,0.06666666666666667,0.06666666666666667,4,4
A964900,B907344,0,TINA,TINA,1.0,0.5,0.5,0,0
A964900,B907344,1,NKELE,NKELE,1.0,0.3333333333333333,0.3333333333333333,1,1
A964900,B907344,2,71ST,OWENSMOUTH,0.19999999999999996,0.16666666666666666,0.033333333333333326,2,2
A964900,B907992,0,TINA,TINA,1.0,0.5,0.5,0,0
A964900,B907992,1,NKELE,NKELE,1.0,0.3333333333333333,0.3333333333333333,1,1
A964900,B990739,0,TINA,TINA,1.0,0.5,0.5,0,0
A964900,B990739,1,NKELE,NKELE,1.0,0.3333333333333333,0.3333333333333333,1,1
A964903,B906766,0,HILLHAVEN,HILLHAVEN,1.0,0.6666666666666666,0.6666666666666666,0,1
A964903,B906766,1,TUJUNGA,TUJUNGA,1.0,0.3333333333333333,0.3333333333333333,1,2
A964903,B936729,0,HILLHAVEN,HILLHAVEN,1.0,0.3333333333333333,0.3333333333333333,1,1
A964903,B936729,1,TUJUNGA,TUJUNGA,1.0,0.16666666666666666,0.16666666666666666,2,2
A964903,B936729,2,DAVID,DAVY,0.6,0.5,0.3,0,0
A964903,B954933,0,DAVID,DAVID,1.0,0.5,0.5,0,0
A964903,B954933,1,HILLHAVEN,HILLHAVEN,1.0,0.3333333333333333,0.3333333333333333,1,1
A964903,B954933,2,TUJUNGA,TUJUNGA,1.0,0.16666666666666666,0.16666666666666666,2,3
A964918,A991474,0,BRADLEY,BRADLEY,1.0,0.4,0.4,0,0
A964918,A991474,1,HAYES,HAYES,1.0,0.3,0.3,1,1
A964918,A991474,2,ARTHUR,STAR,0.33333333333333337,0.1,0.03333333333333334,3,3
A964918,A991673,0,BRADLEY,BRADLEY,1.0,0.4,0.4,0,0
A964918,A991673,1,HAYES,HAYES,1.0,0.3,0.3,1,1
A964918,A991673,2,CALL,KELLER,0.33333333333333337,0.1,0.03333333333333334,3,4
A964918,A991673,3,HUNTINGTON,SUMMER,0.09999999999999998,0.2,0.019999999999999997,2,2
A964918,A996538,0,HAYES,HAYES,1.0,0.4,0.4,0,1
A964918,A996538,1,SUMMER,SUMMER,1.0,0.3,0.3,1,2
A964918,A996538,2,STAR,STAR,1.0,0.2,0.2,2,3
A964918,A996538,3,KELLER,KELLER,1.0,0.1,0.1,3,4
A964918,B904748,0,BRADLEY,BRADLEY,1.0,0.5,0.5,0,0
A964918,B904748,1,HAYES,HAYES,1.0,0.3333333333333333,0.3333333333333333,1,1
A964918,B904748,2,HUNTINGTON,SUMMER,0.09999999999999998,0.16666666666666666,0.016666666666666663,2,2
A964918,B940429,0,BRADLEY,BRADLEY,1.0,0.3333333333333333,0.3333333333333333,0,0
A964918,B940429,1,HAYES,HAYES,1.0,0.26666666666666666,0.26666666666666666,1,1
A964918,B940429,2,SUMMER,SUMMER,1.0,0.2,0.2,2,2
A964918,B940429,3,STAR,STAR,1.0,0.13333333333333333,0.13333333333333333,3,3
A964918,B940429,4,KELLER,KELLER,1.0,0.06666666666666667,0.06666666666666667,4,4
A964918,B941675,0,HAYES,HAYES,1.0,0.4,0.4,0,1
A964918,B941675,1,SUMMER,SUMMER,1.0,0.3,0.3,1,2
A964918,B941675,2,STAR,STAR,1.0,0.2,0.2,2,3
A964918,B941675,3,KELLER,KELLER,1.0,0.1,0.1,3,4
A964918,B942232,0,BRADLEY,BRADLEY,1.0,0.4,0.4,0,0
A964918,B942232,1,HAYES,HAYES,1.0,0.3,0.3,1,1
A964918,B942232,2,ARTHUR,STAR,0.33333333333333337,0.1,0.03333333333333334,3,3
A964918,B953146,0,BRADLEY,BRADLEY,1.0,0.3333333333333333,0.3333333333333333,0,0
A964918,B953146,1,HAYES,HAYES,1.0,0.26666666666666666,0.26666666666666666,1,1
A964918,B953146,2,SUMMER,SUMMER,1.0,0.2,0.2,2,2
A964918,B953146,3,STAR,STAR,1.0,0.13333333333333333,0.13333333333333333,3,3
A964918,B953146,4,KELLER,KELLER,1.0,0.06666666666666667,0.06666666666666667,4,4
A964918,B957731,0,BRADLEY,BRADLEY,1.0,0.6666666666666666,0.6666666666666666,0,0
A964918,B957731,1,HAYES,HAYES,1.0,0.3333333333333333,0.3333333333333333,1,1
A964918,B988693,0,HAYES,HAYES,1.0,0.26666666666666666,0.26666666666666666,1,1
A964918,B988693,1,SUMMER,SUMMER,1.0,0.2,0.2,2,2
A964918,B988693,2,STAR,STAR,1.0,0.13333333333333333,0.13333333333333333,3,3
A964918,B988693,3,KELLER,KELLER,1.0,0.06666666666666667,0.06666666666666667,4,4
A964918,B988693,4,BRADLEY,GLADYS,0.2857142857142857,0.3333333333333333,0.09523809523809523,0,0
A964929,A996880,0,LARHONDA,LARHONDA,1.0,0.4,0.4,0,0
A964929,A996880,1,THOMAS,THOMAS,1.0,0.3,0.3,1,1
A964929,A996880,2,FLINT,SALINAS,0.4285714285714286,0.1,0.042857142857142864,3,3
A964929,A996880,3,LOOKOUT,STRATFORD,0.11111111111111116,0.2,0.022222222222222233,2,2
A964929,B944040,0,LARHONDA,LARHONDA,1.0,0.4,0.4,0,0
A964929,B944040,1,THOMAS,THOMAS,1.0,0.3,0.3,1,1
A964929,B944040,2,FLINT,SALINAS,0.4285714285714286,0.1,0.042857142857142864,3,3
A964929,B944040,3,LOOKOUT,STRATFORD,0.11111111111111116,0.2,0.022222222222222233,2,2
A965056,A965056,0,ROBINSON,ROBINSON,1.0,0.3333333333333333,0.3333333333333333,0,0
A965056,A965056,1,STONERIDGE,STONERIDGE,1.0,0.26666666666666666,0.26666666666666666,1,1
A965056,A965056,2,MALL,MALL,1.0,0.2,0.2,2,2
A965056,A965056,3,PLEASANTON,PLEASANTON,1.0,0.13333333333333333,0.13333333333333333,3,3
A965056,A965056,4,PLEASANTON,PLEASANTON,1.0,0.06666666666666667,0.06666666666666667,4,4
A965056,B983166,0,ROBINSON,ROBINSON,1.0,0.4,0.4,0,0
A965056,B983166,1,STONERIDGE,STONERIDGE,1.0,0.3,0.3,1,1
A965056,B983166,2,MALL,MALL,1.0,0.2,0.2,2,2
A965056,B983166,3,PLEASANTON,PLEASANTON,1.0,0.1,0.1,3,3
A965106,A969596,0,KEASHA,KEASHA,1.0,0.4,0.4,0,0
A965106,A969596,1,LOPEZ,LOPEZ,1.0,0.3,0.3,1,1
A965106,A969596,2,WINNETKA,LINCOLN,0.25,0.1,0.025,3,3
A965106,A969596,3,JUMILLA,THOLLINGSWORTH,0.0714285714285714,0.2,0.01428571428571428,2,2
A965106,A979557,0,KEASHA,KEASHA,1.0,0.4,0.4,0,0
A965106,A979557,1,LOPEZ,LOPEZ,1.0,0.3,0.3,1,1
A965106,A979557,2,JUMILLA,VIA,0.2857142857142857,0.2,0.05714285714285714,2,2
A965106,A979557,3,WINNETKA,CORDOBA,0.125,0.1,0.0125,3,3
A965106,A992868,0,KEASHA,KEASHA,1.0,0.4,0.4,0,0
A965106,A992868,1,LOPEZ,LOPEZ,1.0,0.3,0.3,1,1
A965106,A992868,2,JUMILLA,VIA,0.2857142857142857,0.2,0.05714285714285714,2,2
A965106,A992868,3,WINNETKA,CORDOBA,0.125,0.1,0.0125,3,3
A965106,B918061,0,KEASHA,KEASHA,1.0,0.4,0.4,0,0
A965106,B918061,1,LOPEZ,LOPEZ,1.0,0.3,0.3,1,1
A965106,B918061,2,JUMILLA,JUMILLA,1.0,0.2,0.2,2,2
A965106,B918061,3,WINNETKA,WINNETKA,1.0,0.1,0.1,3,3
A965106,B936765,0,KEASHA,KEASHA,1.0,0.4,0.4,0,0
A965106,B936765,1,LOPEZ,LOPEZ,1.0,0.3,0.3,1,1
A965106,B936765,2,JUMILLA,JUMILLA,1.0,0.2,0.2,2,2
A965106,B936765,3,WINNETKA,WINNETKA,1.0,0.1,0.1,3,3
A965106,B938330,0,KEASHA,KEASHA,1.0,0.4,0.4,0,0
A965106,B938330,1,LOPEZ,LOPEZ,1.0,0.3,0.3,1,1
A965106,B938330,2,JUMILLA,VIA,0.2857142857142857,0.2,0.05714285714285714,2,2
A965106,B938330,3,WINNETKA,CORDOBA,0.125,0.1,0.0125,3,3
A965106,B980784,0,LOPEZ,LOPEZ,1.0,0.5,0.5,0,1
A965106,B980784,1,JUMILLA,JUMILLA,1.0,0.3333333333333333,0.3333333333333333,1,2
A965106,B980784,2,WINNETKA,WINNETKA,1.0,0.16666666666666666,0.16666666666666666,2,3
A965106,B983804,0,KEASHA,KEASHA,1.0,0.4,0.4,0,0
A965106,B983804,1,LOPEZ,LOPEZ,1.0,0.3,0.3,1,1
A965106,B983804,2,JUMILLA,CORDOBA,0.1428571428571429,0.2,0.02857142857142858,2,3
A965106,B983804,3,WINNETKA,VIADUCT,0.125,0.1,0.0125,3,2
A965159,A965159,0,CONNIE,CONNIE,1.0,0.3333333333333333,0.3333333333333333,0,0
A965159,A965159,1,PAULIK,PAULIK,1.0,0.26666666666666666,0.26666666666666666,1,1
A965159,A965159,2,DAFFODIL,DAFFODIL,1.0,0.2,0.2,2,2
A965159,A965159,3,MCALLEN,MCALLEN,1.0,0.13333333333333333,0.13333333333333333,3,3
A965159,A965159,4,MCALLEN,MCALLEN,1.0,0.06666666666666667,0.06666666666666667,4,4
A965172,B919465,0,JAMIANNE,JAMIANNE,1.0,0.5,0.5,0,0
A965172,B919465,1,PUTTING,PUTTING,1.0,0.3333333333333333,0.3333333333333333,1,1
A965172,B919465,2,GREEN,GREEN,1.0,0.16666666666666666,0.16666666666666666,2,2
A965172,B940060,0,JAMIANNE,JAMIANNE,1.0,0.5,0.5,0,0
A965172,B940060,1,PUTTING,PUTTING,1.0,0.3333333333333333,0.3333333333333333,1,2
A965172,B940060,2,GREEN,GREEN,1.0,0.16666666666666666,0.16666666666666666,2,3
A965183,A965183,0,ROBERTO,ROBERTO,1.0,0.2857142857142857,0.2857142857142857,0,0
A965183,A965183,1,VALANDINGHAM,VALANDINGHAM,1.0,0.23809523809523808,0.23809523809523808,1,1
A965183,A965183,2,PINE,PINE,1.0,0.19047619047619047,0.19047619047619047,2,2
A965183,A965183,3,TREE,TREE,1.0,0.14285714285714285,0.14285714285714285,3,3
A965183,A965183,4,LEESBURG,LEESBURG,1.0,0.09523809523809523,0.09523809523809523,4,4
A965183,A965183,5,LEESBURG,LEESBURG,1.0,0.047619047619047616,0.047619047619047616,5,5
A965183,B903366,0,ROBERTO,ROBERTO,1.0,0.4,0.4,0,0
A965183,B903366,1,VALANDINGHAM,VALANDINGHAM,1.0,0.3,0.3,1,1
A965183,B903366,2,LEESBURG,LEESBURG,1.0,0.1,0.1,3,4
A965183,B903366,3,APARTADO,PINE,0.125,0.2,0.025,2,2
A965195,A969805,0,JUNE,JUNE,1.0,0.4,0.4,0,0
A965195,A969805,1,LEDEZMA,LEDEZMA,1.0,0.3,0.3,1,1
A965195,A969805,2,35TH,SOUTH,0.4,0.2,0.08000000000000002,2,4
A965195,A969805,3,LAUDERDALE,AVEN,0.19999999999999996,0.1,0.019999999999999997,3,3
A965195,A982544,0,JUNE,JUNE,1.0,0.4,0.4,0,0
A965195,A982544,1,LEDEZMA,LEDEZMA,1.0,0.3,0.3,1,1
A965195,A982544,2,35TH,31ST,0.25,0.2,0.05,2,2
A965195,A982544,3,LAUDERDALE,GULFPORT,0.09999999999999998,0.1,0.009999999999999998,3,3
A965195,A988318,0,JUNE,JUNE,1.0,0.4,0.4,0,0
A965195,A988318,1,LEDEZMA,LEDEZMA,1.0,0.3,0.3,1,1
A965195,A988318,2,35TH,35TH,1.0,0.2,0.2,2,2
A965195,A988318,3,LAUDERDALE,LAUDERDALE,1.0,0.1,0.1,3,3
A965235,A988717,0,LAURA,LAURA,1.0,0.3333333333333333,0.3333333333333333,0,0
A965235,A988717,1,MITCHELL,MITCHELL,1.0,0.26666666666666666,0.26666666666666666,1,1
A965235,A988717,2,HAPPY,HAPPY,1.0,0.2,0.2,2,2
A965235,A988717,3,HOLLOW,HOLLOW,1.0,0.13333333333333333,0.13333333333333333,3,3
A965235,A988717,4,FREEPORT,FREEPORT,1.0,0.06666666666666667,0.06666666666666667,4,4
A965235,B904085,0,LAURA,LAURA,1.0,0.3333333333333333,0.3333333333333333,0,0
A965235,B904085,1,MITCHELL,MITCHELL,1.0,0.26666666666666666,0.26666666666666666,1,1
A965235,B904085,2,HAPPY,HAPPY,1.0,0.2,0.2,2,2
A965235,B904085,3,HOLLOW,HOLLOW,1.0,0.13333333333333333,0.13333333333333333,3,3
A965235,B904085,4,FREEPORT,FREEPORT,1.0,0.06666666666666667,0.06666666666666667,4,4
A965235,B912985,0,LAURA,LAURA,1.0,0.3333333333333333,0.3333333333333333,0,0
A965235,B912985,1,MITCHELL,MITCHELL,1.0,0.26666666666666666,0.26666666666666666,1,1
A965235,B912985,2,HAPPY,HAPPY,1.0,0.2,0.2,2,2
A965235,B912985,3,HOLLOW,HOLLOW,1.0,0.13333333333333333,0.13333333333333333,3,3
A965235,B912985,4,FREEPORT,FREEPORT,1.0,0.06666666666666667,0.06666666666666667,4,4
A965235,B968354,0,LAURA,LAURA,1.0,0.3333333333333333,0.3333333333333333,0,0
A965235,B968354,1,MITCHELL,MITCHELL,1.0,0.26666666666666666,0.26666666666666666,1,1
A965235,B968354,2,HAPPY,HAPPY,1.0,0.2,0.2,2,2
A965235,B968354,3,HOLLOW,HOLLOW,1.0,0.13333333333333333,0.13333333333333333,3,3
A965235,B968354,4,FREEPORT,FREEPORT,1.0,0.06666666666666667,0.06666666666666667,4,4
A965279,A965279,0,LEISA,LEISA,1.0,0.2222222222222222,0.2222222222222222,0,0
A965279,A965279,1,HEFFLEY,HEFFLEY,1.0,0.19444444444444445,0.19444444444444445,1,1
A965279,A965279,2,JOHN,JOHN,1.0,0.16666666666666666,0.16666666666666666,2,2
A965279,A965279,3,LEE,LEE,1.0,0.1388888888888889,0.1388888888888889,3,3
A965279,A965279,4,CORPUS,CORPUS,1.0,0.1111111111111111,0.1111111111111111,4,4
A965279,A965279,5,CHRISTI,CHRISTI,1.0,0.08333333333333333,0.08333333333333333,5,5
A965279,A965279,6,CORPUS,CORPUS,1.0,0.05555555555555555,0.05555555555555555,6,6
A965279,A965279,7,CHRISTI,CHRISTI,1.0,0.027777777777777776,0.027777777777777776,7,7
A965279,A970690,0,LEISA,LEISA,1.0,0.4,0.4,0,0
A965279,A970690,1,HEFFLEY,HEFFLEY,1.0,0.3,0.3,1,1
A965279,A970690,2,OROURKE,CORPUS,0.2857142857142857,0.2,0.05714285714285714,2,4
A965279,A975350,0,LEISA,LEISA,1.0,0.4,0.4,0,0
A965279,A975350,1,HEFFLEY,HEFFLEY,1.0,0.3,0.3,1,1
A965279,A975350,2,OROURKE,CORPUS,0.2857142857142857,0.2,0.05714285714285714,2,4
A965279,A991878,0,LEISA,LEISA,1.0,0.4,0.4,0,0
A965279,A991878,1,HEFFLEY,HEFFLEY,1.0,0.3,0.3,1,1
